Timepoint	Corynebacteriumtuberculostearicum	unknown539	unknown5524	unknown3646	unknown913	Bifidobacteriumadolescentis	Bifidobacteriumanimalis	Bifidobacteriumdentium	Bifidobacteriumgallicum	Bifidobacteriumlongum	unknown323	Collinsellaaerofaciens	Eggerthellalenta	unknown7578	Bacteroidescaccae	Bacteroidesfragilis	Bacteroidesplebeius	Bacteroidesuniformis	unknown1291	unknown13	unknown1811	unknown1962	unknown2101	unknown2147	unknown2938	unknown3620	unknown3774	unknown4106	unknown6012	unknown6161	unknown7250	unknown7368	unknown783	unknown6988	Alistipesputredinis	unknown1004	unknown1105	unknown1435	unknown2248	unknown2960	unknown4337	unknown7560	unknown5505	unknown1457	unknown590	unknown916	Staphylococcusaureus	Abiotrophiadefectiva	unknown4254	unknown7126	unknown800	unknown3784	unknown1613	Lactococcuslactis	unknown7138	unknown717	Streptococcusalactolyticus	Streptococcusthermophilus	unknown5753	unknown289	unknown1564	Clostridiumbutyricum	Clostridiumperfringens	unknown2450	unknown399	unknown3991	unknown429	unknown5830	unknown7409	unknown3541	unknown5246	unknown785	unknown6508	Blautiaproducta	unknown1628	unknown2079	unknown2108	unknown2245	unknown2377	unknown2396	unknown2560	unknown2707	unknown2734	unknown2840	unknown2863	unknown2878	unknown2948	unknown3031	unknown3163	unknown4973	Clostridiumbolteae	Clostridiumhylemonae	unknown1550	unknown1907	unknown2309	unknown2451	unknown2831	unknown2962	unknown3006	unknown3009	unknown3110	unknown3337	unknown3935	unknown4848	unknown527	unknown821	Coprococcuseutactus	unknown1418	unknown2087	unknown2091	unknown2146	unknown2161	unknown2439	unknown5907	unknown6111	unknown6778	unknown450	unknown2133	unknown2340	unknown2420	unknown2795	unknown2355	unknown2475	unknown3023	unknown472	unknown5359	unknown5405	unknown7561	Eubacteriumrectale	Roseburiafaecis	unknown1097	unknown2151	unknown2620	unknown2699	unknown2982	unknown4765	unknown6210	Ruminococcusgnavus	unknown1994	unknown2235	unknown2306	unknown2844	unknown4761	unknown661	unknown1950	unknown2116	unknown2170	unknown2192	unknown2208	unknown2234	unknown2261	unknown2271	unknown2281	unknown2330	unknown2338	unknown2388	unknown2443	unknown2578	unknown2617	unknown2651	unknown2667	unknown2709	unknown2711	unknown2942	unknown3101	unknown3304	unknown3312	unknown3326	unknown3387	unknown3580	unknown4268	unknown6151	unknown6331	unknown6341	unknown640	unknown6622	unknown6633	unknown6639	unknown6961	Clostridiumorbiscindens	unknown3099	unknown2428	unknown2823	Faecalibacteriumprausnitzii	unknown1272	unknown1809	unknown1923	unknown2166	unknown2328	unknown2386	unknown2670	unknown2867	unknown2875	unknown5649	unknown5894	unknown1919	unknown2351	unknown4076	Ruminococcusbromii	Ruminococcuscallidus	unknown2022	unknown2111	unknown2434	unknown3098	unknown6466	unknown1107	unknown1857	unknown2017	unknown2021	unknown2182	unknown2278	unknown2357	unknown2482	unknown2525	unknown2590	unknown2624	unknown3104	unknown3226	unknown3380	unknown3810	unknown4730	unknown6041	unknown871	unknown2012	unknown3040	unknown3429	unknown3466	unknown3926	unknown3981	unknown4492	unknown4832	Dialisterinvisus	unknown186	unknown1562	Veillonellaparvula	unknown596	unknown6640	unknown833	Brevundimonasdiminuta	unknown7356	unknown1450	Afipiagenosp.1	unknown3673	unknown594	unknown7324	unknown319	unknown328	unknown7057	unknown837	Sphingomonasasaccharolytica	unknown1806	unknown6585	unknown3139	Burkholderiabryophila	Cupriavidusbasilensis	unknown3769	unknown4372	unknown1500	unknown597	unknown75	unknown880	unknown77	unknown1261	unknown5528	unknown6952	unknown3492	unknown4278	unknown7163	unknown79	unknown6170	Bilophilawadsworthia	unknown6465	unknown3426	unknown147	unknown6641	unknown337	unknown3399	Erwiniatoletana	unknown124	unknown7209	unknown2001	unknown2696	Plesiomonasshigelloides	unknown6733	unknown140	Kluyveraascorbata	unknown135	Actinobacillusporcinus	Haemophilusparainfluenzae	unknown110	Acinetobacterjohnsonii	Acinetobacterlwoffii	unknown3472	unknown6070	unknown1281	unknown1104	unknown1361	unknown1542	unknown3490	unknown6073	unknown6078	Clostridiumramosum	unknown6766	Clostridiuminnocuum	unknown2223	unknown6438	unknown2213	unknown7198	unknown3054	unknown1259	unknown2174
0	0	0	0	0	0	0.00354568326098235	6.51780011210129e-05	0.000743029212779736	0.0178848435075884	0.00570959289819666	0.000912492015693971	5.21424008967684e-05	0.000143391602466375	0	0.0192796527316433	0	1.30356002242445e-05	0.0301643789188868	0	0.000756064813003666	0.0093856321614288	0.00325890005604541	0.0250544236309596	0.000195534003363143	0.00535763169215055	0.000378032406502357	0.0270619060654239	0.00632226610874234	0.00294604565067108	0.00580084209977465	1.30356002242445e-05	0.0109890109889932	0.0832192718313303	0.0109107973876286	0.000795171613676504	0	0.000716958012330828	0	0.00783439573474967	0.0538370289259841	0	0	0	0	0.000404103606950217	0	0	0	0	0	0	0.000130356002242445	0.000247676404259912	2.60712004483842e-05	0	0	0	0.000521424008967684	0.000117320402017467	2.60712004483842e-05	0	0	0	2.60712004483842e-05	0	0.000743029212779736	5.21424008967684e-05	0	0	0	0	0	0	0.000430174807398078	0	1.30356002242445e-05	3.91068006726287e-05	0.00104284801793642	0.000182498403139213	0.00406710726995003	0.000782136013452574	0.00806903653878042	0.00173373482981415	0.00282872524865571	0.00134266682309624	0.00142088042443983	0.000417139207174147	0.0174025262993135	0.000743029212779736	0.00299818805156681	0.000208569603587073	0.000104284801793641	0	0	0.00491442128452645	0.0207396399566605	0.000521424008967684	0	0	0.00400192926883038	0.0037412172643413	0.000156427202690305	0.000234640804035982	0	0	0	0	1.30356002242445e-05	0	0	0.00139480922399196	0.0224342679858763	0.000795171613676504	0.000821242814124365	0.000273747604707772	0	0	0.0014990940257834	0.00829064174258723	0.00061267321053729	0.0016294500280227	0.00250283524304698	0.000143391602466375	0.00406710726995003	0.00172069922959021	0.0105458005814005	0	0	0.0278440420789644	0.0108195481860716	0.000247676404259912	1.30356002242445e-05	3.91068006726287e-05	0.00288086764955143	6.51780011210129e-05	0.000338925605829518	0.00147302282533554	0.00276354724752559	0.000756064813003666	7.82136013452574e-05	0.000195534003363143	0	0	0.00208569603587073	0.00101677681748751	0.000195534003363143	0.0188103711235608	0	0.00155123642667913	0	0	0.00404103606950217	0.0028678320493275	0.000117320402017467	0.00126445322175266	0.0013687380235441	0.00547495209416592	0.00488835008407859	0	0.00203355363497501	0.00331104245695161	6.51780011210129e-05	0.00431478367421518	0	0.0169071734907412	0.00363693246254986	0.000729993612555805	3.91068006726287e-05	0	0.0284697508896712	0.000508388408743754	0	0	0	0.00783439573474967	5.21424008967684e-05	0	0	1.30356002242445e-05	0.00192926883318358	0.000521424008967684	0	3.91068006726287e-05	0.00799082293742635	0.00177284163049641	0	0.193226702123832	0.00134266682309624	0	0.00840796214461307	0.000912492015693971	0.0024246216417034	0.00131659562264838	0.0317547221461435	3.91068006726287e-05	0.000756064813003666	0.000312854405380611	0.000104284801793641	0	0	0	0	0	0	1.30356002242445e-05	0	0.00474495848160488	0.00642655091053378	0.000208569603587073	0.0213262419667898	0	0.000521424008967684	0	0	0	0.00368907486344558	0.000299818805156681	0.000117320402017467	0	7.82136013452574e-05	0.00401496486905431	0.00251587084327091	0	0.00943777456232451	0.00122534642107039	0	0	0	0.00028678320493275	5.21424008967684e-05	0	0	0.0254845984383597	0.00203355363497501	0.000456246007848033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00448424647712628	0	0	0	0	0	0	0	0	0.000104284801793641	0	0	0	0	0	0.000104284801793641	0	3.91068006726287e-05	0	0.00173373482982462	0	0	0	0	0	2.60712004483842e-05	0	0.000417139207174147	1.30356002242445e-05	0.000391068006726287	0	0	0	0	0.000104284801793641	0	0.00190319763273571	9.12492015693971e-05	0.000143391602466375	0	0	0.000156427202690305	1.30356002242445e-05	1.30356002242445e-05	0	1.30356002242445e-05	0	0	2.60712004483842e-05	0	6.51780011210129e-05	0.024154967215477	0.000586602010088383	0	0	0	0	0	0	0
1	0	0	0	0	0	0.00950831977980425	4.1703156928979e-05	0.00262729888652431	0.0446223779140527	0.01100129279788	0.00336127444847459	0.000350306518203592	0.000166812627715495	0	0.0058217607072834	8.34063138579578e-06	8.34063138579578e-06	0.0177071604319966	8.34063138579578e-06	0.000266900204345844	0.0101839109220615	0.00253555194128184	0.0361733183202556	0.000100087576629613	0.00423704074398619	8.34063138579578e-05	0.0277075774636047	0.00699778973268711	0.000917469452437326	0.00781517160849514	1.66812627715495e-05	0.00995871387464241	0.0638808957838603	0.00241044247050048	0.000450394094832889	0	0.000550481671462186	0	0.00532132282413692	0.0424538137537092	0	0	0	0	0.00020851578464542	0	0	8.34063138579578e-06	0	0	0	0.000116768839400847	0.00014179073355817	2.50218941574295e-05	1.66812627715495e-05	0	0	0.0019517077442776	0.000316943992660493	8.34063138579578e-06	0	0	0	0	0	5.00437883147537e-05	1.66812627715495e-05	0	0	0	0	2.50218941574295e-05	0	0.000300262729887891	5.83844197006337e-05	0	3.33625255432042e-05	0.000984194503524576	0.000133450102172396	0.00552149797740183	0.00080070061303648	0.0145877642937316	0.00298594603611999	0.0045373034738783	0.002560573835436	0.00140122607281226	0.000408690937904015	0.0185412235706793	0.000725634930564507	0.00140956670419698	0.000133450102172396	5.83844197006337e-05	0	0	0.00459568789357136	0.00973351682722332	0.000408690937904015	2.50218941574295e-05	0	0.00275240835731618	0.00230201426247804	6.67250510864084e-05	3.33625255432042e-05	0	0	0	0	0	0	8.34063138579578e-06	0.00301930856165888	0.0382834980608218	0.00231035489386276	0.000917469452437326	0.000650569248092535	0	0	0.00217690479169668	0.0122774093998688	0.0013094791275698	0.00266066141207371	0.00346136202510178	0.000200175153259646	0.00361983402143255	0.00337795571124403	0.00711455857208374	8.34063138579578e-06	0	0.0357979899078378	0.014028941990871	0.000191834521872819	0.000133450102172396	5.00437883147537e-05	0.00191834521872819	6.67250510864084e-05	0.000325284624046267	0.00176821385379266	0.00175987322239742	0.00022519704741697	3.33625255432042e-05	7.50656824721831e-05	0	8.34063138579578e-06	0.00136786354727337	0.00161808248884661	0.00041703156928979	0.0301680637224135	0	0.00253555194128184	1.66812627715495e-05	1.66812627715495e-05	0.00345302139371706	0.00168480753993492	0.000191834521872819	0.00171817006547381	0.00205179532090479	0.0127695066516306	0.00562992618541373	8.34063138579578e-06	0.0014429292297464	0.00185162016765041	5.00437883147537e-05	0.00907460694774607	0	0.00787355602818819	0.00597189207222945	0.00162642312023134	2.50218941574295e-05	0	0.0346886859335435	0.00057550356561951	0	0	0	0.00908294757913079	0.000108428208015071	0	0	1.66812627715495e-05	0.00105926018599655	0.000658909879478309	0	6.67250510864084e-05	0.00638058301013346	0.00209349847783893	0	0.142824971850255	0.00250218941574295	0	0.0119688060386552	0.00110930397431541	0.00319446182075909	0.00330289002877101	0.0410942908378731	2.50218941574295e-05	0.000517119145919087	0.000567162934233734	0.00022519704741697	0	0	0	0	0	0	0	2.50218941574295e-05	0.0117269277284351	0.00480420367822099	0.000183493890487045	0.0141123483047183	0	6.67250510864084e-05	0	0	0	0.00312773676967079	2.50218941574295e-05	7.50656824721831e-05	0.000133450102172396	8.34063138579578e-06	0.00648067058676065	0.000200175153259646	0	0.0119104216188779	0.00129279786480035	0	0	0	0.000683931773635634	6.67250510864084e-05	0	0	0.0106926894365611	0.00165978564577022	0.00064222861670676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00384503106885163	0	0	0	0	0	0	0	0	0.000150131364943946	0	0	0	0	0	3.33625255432042e-05	0	0.000183493890487045	0	0.000375328412360916	0	0	0	0	0	0	0	3.33625255432042e-05	0	0.000166812627715495	0	0	0	0	8.34063138579578e-06	0	0.00217690479169668	0.000100087576629613	0.000191834521872819	1.66812627715495e-05	0	0	2.50218941574295e-05	0	0	0	0	0	0	0	5.00437883147537e-05	0.0377246757579613	0.000316943992660493	0	0	0	0	0	0	0
2	0	0	0	0	0	0.00621241041523941	2.7010480066281e-05	0.00198076853819743	0.0447923794432188	0.00849029423416854	0.00289912486044575	0.000171066373752939	6.30244534880241e-05	0	0.00281809342024429	9.00349335543051e-06	1.80069867108191e-05	0.01507184787699	0	0.000216083840530248	0.0136853099002142	0.00188173011128337	0.0384539201210541	8.10314401988432e-05	0.00340332048834618	7.20279468433813e-05	0.0320794468254013	0.00819317895343684	0.000558216588036126	0.00846328375410489	0	0.0124428278171809	0.0771059170958735	0.00119746461626743	0.000549213094680874	0	0.000261101307307558	9.00349335543051e-06	0.00489790038535579	0.0415691288220092	0	0	0	0	6.30244534880241e-05	0	0	0	0	0	0	0.000144055893687181	0.000135052400330881	9.00349335543051e-06	1.80069867108191e-05	9.00349335543051e-06	9.00349335543051e-06	0.00144956243022288	0.000162062880397686	0.000198076853819743	0	0	0	9.00349335543051e-06	0	9.00349335543051e-06	1.80069867108191e-05	0	0	0	0	3.6013973421743e-05	0	0.000468181654482554	3.6013973421743e-05	9.00349335543051e-06	5.40209601325622e-05	0.000729282961789065	0.000117045413620377	0.00453776065113522	0.000702272481723308	0.0125508697374356	0.00243094320596006	0.00415061043685098	0.0023859257391838	0.000990384269096623	0.000513199121258817	0.0163863579068946	0.000486188641193058	0.00141354845679768	9.90384269096623e-05	1.80069867108191e-05	0	0	0.00291713184715835	0.00593330212123077	0.000675262001656503	9.00349335543051e-06	0	0.00168365325746572	0.00379047070263041	0	9.00349335543051e-06	0	0	9.00349335543051e-06	0	0	0	0	0.00213382792523882	0.0305938704217427	0.00165664277740207	0.000873338855476246	0.000468181654482554	0	0	0.00193575107142118	0.011245363200903	0.00139554147009556	0.00245795368603419	0.00280908992689323	0.000234090827240753	0.00376346022256675	0.00819317895343684	0.0103810278388029	1.80069867108191e-05	0	0.0305668599416267	0.0121727230165444	0.000333129254150625	9.90384269096623e-05	5.40209601325622e-05	0.0015215903770628	7.20279468433813e-05	0.00031512226744012	0.00144055893687181	0.00108041920265124	0.000117045413620377	3.6013973421743e-05	2.7010480066281e-05	9.00349335543051e-06	2.7010480066281e-05	0.00194475456477224	0.00254798861958672	0.000495192134548311	0.0332138869881799	0	0.0019537580581233	0	0	0.00418662441027618	0.00113444016277857	0.000153059387042434	0.00168365325746572	0.00244895019267266	0.0155490330248687	0.0051409947059497	9.00349335543051e-06	0.00169265675081678	0.00172867072424199	0.000126048906975629	0.00734685057802845	0	0.00861634314114627	0.00656354665610892	0.00206179997838842	0	0	0.0305488529549875	0.00071127597507856	0	0	0	0.011587495948411	9.90384269096623e-05	1.80069867108191e-05	0	0	0.000783303921921627	0.000855331868765741	0	1.80069867108191e-05	0.00767097633882382	0.0023859257391838	0	0.143308603737828	0.00314221918103967	9.00349335543051e-06	0.0137573378470855	0.00102639824251868	0.00332228904815518	0.00444772571758269	0.0449994597904609	8.10314401988432e-05	9.90384269096623e-05	0.000252097813952305	0.000135052400330881	0	0	9.00349335543051e-06	0	0	0	0	0	0.0109392444268831	0.00514999819930076	0.000198076853819743	0.020239853062993	0	5.40209601325622e-05	0	0	0	0.00177368819101826	0	9.00349335543051e-06	4.50174667771002e-05	1.80069867108191e-05	0.00758994489862235	5.40209601325622e-05	0	0.0135232470198322	0.000972377282386118	0	0	0	0.00314221918103967	0.000171066373752939	0	9.00349335543051e-06	0.0107051535996298	0.0011794576295653	0.000621241041523941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043126733172539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000216083840530248	0	0	0	0	0	0	0	1.80069867108191e-05	0	0.000135052400330881	0	0	0	0	0	0	0.00227788381891867	0.000108041920265124	0.000207080347174996	0	0	0.000207080347174996	9.00349335543051e-06	0	0	0	0	0	0	0	2.7010480066281e-05	0.0289282241509582	0.000216083840530248	0	0	0	0	0	0	0
3	0.0501742160279487	0.0947735191638239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081533101045353	0	0	0	0	0.0216027874564794	0.030662020905895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000696864111499005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0634146341464196	0.000696864111499005	0	0.000696864111499005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000696864111499005	0	0.310801393728209	0.00209059233449701	0	0	0	0	0.193031358884887	0.00139372822299801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140069686411004	0.00766550522648905	0	0	0	0	0	0	0	0	0	0
4	0	0	0	0	0	0.00264615216739001	6.36531449200429e-05	0.00210055378236683	0.0605705140446577	0.0129034018059935	0.00311900410108242	0.000245519273262552	5.45598385028484e-05	0	0.0048194524010876	0	0	0.0120395376962815	9.09330641715202e-06	0.000172772821925421	0.00768384392249112	0.00242791281337649	0.0267343208663905	0.000309172418183338	0.00449209337006732	6.36531449200429e-05	0.0163588582444169	0.00987533076902141	0.000409198788771628	0.0127851888224642	9.09330641715202e-06	0.020669085486168	0.109647088777484	0.00100935701230349	8.18397577543257e-05	0	0.000263705886097366	0	0.00962071818934251	0.0388011384819315	0	0	0	0	0.000181866128342828	0	0	0	0	0	0	8.18397577543257e-05	0.000181866128342828	0	1.81866128342828e-05	3.63732256685656e-05	0	0.00193687426685138	5.45598385028484e-05	3.63732256685656e-05	0	0	3.63732256685656e-05	1.81866128342828e-05	3.63732256685656e-05	0.000127306289840511	4.54665320857601e-05	0	0	0	0	2.72799192514773e-05	0	0.00038191886952047	1.81866128342828e-05	9.09330641715202e-06	2.72799192514773e-05	0.00099117039946974	0.000127306289840511	0.00619254167008312	0.00128215620482145	0.0126033226941373	0.0030735375690007	0.00599248892890229	0.002273326604288	0.00116394322139834	0.000627438142783023	0.0176955742878214	0.000718371206954967	0.000709277900537561	0.000181866128342828	2.72799192514773e-05	0	0	0.00403742804921822	0.00485582562675298	0.000245519273262552	9.09330641715202e-06	0	0.00203690063744179	0.00919333278774243	7.27464513372374e-05	9.09330641715202e-06	0	0	1.81866128342828e-05	0	2.72799192514773e-05	0	0	0.00243700611979284	0.0191959698465715	0.000872957416046637	0.000718371206954967	0.00048194524010876	0	0	0.00250065926471787	0.00700184594120154	0.000672904674868995	0.00228241991070435	0.00350092297060077	0.000209146047593986	0.00703821916687754	0.00525593110911463	0.0114484727791659	0	0	0.0296259923070642	0.00952069181875209	0.000218239354011393	0	1.81866128342828e-05	0.00258249902247559	8.18397577543257e-05	0.000681997981286402	0.00266433878022269	0.00180956797701194	0.000109119677005697	8.18397577543257e-05	4.54665320857601e-05	9.09330641715202e-06	9.09330641715202e-06	0.00134580934973587	0.00161860854224746	0.000163679515509076	0.0243064080530245	0	0.00201871402460911	0	0	0.00582880941339746	0.0016458884615071	9.09330641715202e-05	0.00109119677005697	0.00189140773476966	0.00177319475134656	0.00391921506579512	0	0.00330996353584691	0.00146402233315896	8.18397577543257e-05	0.00690181957062174	0	0.00518318465777326	0.0053468641732887	0.00167316838075614	2.72799192514773e-05	0	0.0220239881423415	0.00121850305989641	0	0	0	0.00474670594975684	0.000109119677005697	0	0	0	0.000691091287703809	0.000263705886097366	0	3.63732256685656e-05	0.0127670022096952	0.0035645761155258	0	0.164270580426192	0.00312809740749877	0	0.0180320266252155	0.00170044830000517	0.00686544634494574	0.00691091287703809	0.0675905465986495	5.45598385028484e-05	0.000145492902674262	9.09330641715202e-06	1.81866128342828e-05	0	0	0	0	0	0	0	9.09330641715202e-06	0.00616526175082346	0.0029189513599016	5.45598385028484e-05	0.0124578297914545	0	0.000409198788771628	0	0	0	0.00242791281337649	9.09330641715202e-06	3.63732256685656e-05	9.09330641715202e-06	2.72799192514773e-05	0.01015722326796	9.09330641715202e-06	0	0.0124760164043297	0.0011366633021387	0	0	0	0.000654718062035243	0.000127306289840511	0	1.81866128342828e-05	0.0122214038246083	0.000427385401606442	0.000136399596256855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200052741177642	0	0	0	0	0	0	0	0	6.36531449200429e-05	0	0	0	0	0	4.54665320857601e-05	0	0	0	0.000181866128342828	0	0	0	0	0	0	0	0	0	0.000136399596256855	0	0	0	0	9.09330641715202e-06	0	0.000172772821925421	1.81866128342828e-05	3.63732256685656e-05	0	0	0	9.09330641715202e-06	0	0	0	0	0	0.000290985805348525	1.81866128342828e-05	1.81866128342828e-05	0.00449209337006732	0.000109119677005697	0	0	0	0	0	0	0
5	0	0	5.82445104548418e-06	0	0	0.00500902789911534	0.000116489020909684	0.0022307647504241	0.052967557807646	0.0121789271360922	0.00336070825324495	0.000355291513774695	0.000221329139728081	0	0.00670976760440499	5.24200594094106e-05	5.82445104548418e-06	0.0160288892771691	0	0.000518376143048463	0.00682043217427009	0.00198031335546569	0.030159007513573	0.000215504688683498	0.00294717222901277	9.90156677732842e-05	0.042547614887321	0.0136000931911741	0.00130467703419016	0.0114508707553868	0	0.0127264255344335	0.0856369037218403	0.00358786184402292	0.00216087133787214	0	0.00199778670859838	0	0.00591764226221659	0.0316384180791324	0	0.000192206884500925	0	0	5.82445104548418e-05	0	0	0	0	5.82445104548418e-06	0	0.000139786825091197	8.15423146367786e-05	1.16489020909684e-05	2.32978041819368e-05	0	0	0.0177878734929364	8.73667656823158e-05	0	0	0	0	5.82445104548418e-06	0	3.49467062729052e-05	0	0	0	0	0	6.4068961500379e-05	0	0.000337818160637765	1.74733531365056e-05	2.32978041819368e-05	3.49467062729052e-05	0.00109499679655547	0.000151435727182483	0.00283068320811051	0.000844545401596002	0.00771157318422806	0.00159007513541395	0.0023414293202892	0.00137457044673151	0.00111247014968817	0.00051255169200282	0.0144854097500949	0.000500902789911534	0.00266177412778898	0.00027374919913781	8.15423146367786e-05	1.16489020909684e-05	0	0.00279573650183453	0.00687867668471592	0.000821247597413429	9.3191216727747e-05	0	0.00182887762828744	0.00375677092433386	8.73667656823158e-05	0.000122313471955327	0	0	0	0	5.24200594094106e-05	0	0	0.00152018172287259	0.0308928883452095	0.00139786825091197	0.00027374919913781	0.00049507833886589	0	0	0.001613372939605	0.00711747917758941	0.000547498398275619	0.00119983691537281	0.00161919739064216	0.000168909080319412	0.00348884617624275	0.00885316558914444	0.0102219115848282	5.82445104548418e-06	1.16489020909684e-05	0.0133671151493695	0.00536431941289109	0.000722231929640675	0.000110664569864041	5.82445104548418e-05	0.00152600617392035	0.00012813792300097	0.000267924748092167	0.00114741685596415	0.0038441376900185	0.000163084629273769	2.32978041819368e-05	0.000250451394956297	0	1.74733531365056e-05	0.000891141009959028	0.00199196225756121	0.000209680237637855	0.0437765740578585	1.74733531365056e-05	0.00203855786592212	6.98934125458102e-05	1.16489020909684e-05	0.0054575106296235	0.00199778670859838	4.65956083638734e-05	0.00112411905178369	0.000920263265187243	0.00344807501892961	0.00231230706506099	0	0.00176480866678325	0.00234725377132637	2.32978041819368e-05	0.00594676451744481	0	0.00313355466246699	0.00283068320811051	0.00115906575804907	5.82445104548418e-06	0	0.0118061622691837	0.000460131632593091	5.82445104548418e-06	0	0	0.00527112819616928	4.65956083638734e-05	5.82445104548418e-06	0	0	0.00213757353369169	0.000611567359775574	0	8.73667656823158e-05	0.00788048226453899	0.00325004368337986	0	0.16258955093508	0.00496825674180219	0	0.0194944376492632	0.00143863940823571	0.00503815015434356	0.00743782398508919	0.0609062845826414	4.65956083638734e-05	0.00112411905178369	0.000133962374046613	0.000355291513774695	0	0	0	0	0	0	0	1.74733531365056e-05	0.0160813093366095	0.00315685246665804	0.000227153590773725	0.0133088706388919	2.32978041819368e-05	0.00185799988350506	0	0	0	0.0106645698643098	0.000594094006639705	0.000262100297046524	0.000232978041819368	0	0.0108101811404508	0.000244626943910654	0	0.0158891024520652	0.000885316558914444	0	0	0	6.4068961500379e-05	0	0	0	0.00882404333391622	0.00125808142582925	0.000203855786592212	0	0	0	0	0	0	0	0	0	1.16489020909684e-05	0	0	0	0	0	0	0.000302871454364966	5.82445104548418e-06	0	0	0	0	0	0	0	0.000262100297046524	0	0	9.90156677732842e-05	0	0	0	0	0	0	0.000937736618323113	0	0	0	0	0	5.82445104548418e-06	5.82445104548418e-06	2.32978041819368e-05	0	0.000460131632593091	0	0	0	0	0	0	0.000244626943910654	0	2.91222552274739e-05	1.74733531365056e-05	0	0	1.16489020909684e-05	0	0	0	0	0	0	0	5.82445104548418e-05	0.012138155978832	0.000267924748093227	0	0	0	0	0	0	0
